feature_id,explanation,harmfulness
126468,"Formal or technical terms indicating obligation, measurement, intellectual property, or analytical comparison.",0.07856174215114074
126483,"Tokens indicating specific events, precise times, or distinct roles/names in formal or structured contexts.",0.01091545710685001
126502,"Specific technical or cultural terms with distinct significance, often nouns or key descriptors.",0.025745917158401313
126611,"Tokens implying completion or culmination, often in contexts of strategy, events, or limiting factors.",74.78917442767676
126677,Abstract concepts tied to social or philosophical contexts like equality or ideas.,3.1359212566213817
126865,"Tokens depicting sudden actions, movements, or states of disarray or transition.",70.09745100484021
126992,"Tokens highlighting specific roles, specializations, or distinct points in time or context.",0.04775988801915521
127152,"Tokens ""of"" and ""earth"" in contexts with significant or impactful entities or concepts.",3.6879799661757215
127252,Special characters or punctuation marks in quoted or formatted contexts.,0.06281623486297977
127301,"Tokens conveying hypothetical or conditional scenarios, often in abstract or speculative contexts.",0.5673313231877339
127304,Verbs or nouns describing physical actions or tangible objects in dynamic or vivid contexts.,1.0945383894447567
127330,Tokens within technical or scientific contexts involving specialized terminology or processes.,0.0017670699016132587
127338,"Tokens representing possessive pronouns, abbreviations, or less common uses of punctuation.",0.0012078055482053454
127518,"Words related to time, life cycles, or activities involving a distinct period or context.",0.1661949039764664
127572,"Function words in contexts suggesting modality, effort, or description.",0.24793828783820843
127583,Tokens conveying traits like consistency or discipline in contexts emphasizing order or adherence to rules.,0.281858327953417
127593,"Verbs or participles indicating action or change, often with emotional or situational significance.",11.382147775866816
127651,"Tokens ""is"" and ""drawn"" in declarative or descriptive statements.",0.004838349981786488
127654,"Negative modal verbs or contractions expressing inability or impossibility, e.g., ""can't"" or ""cannot"".",40.76279565850276
127655,"Tokens completing or forming compound words, idioms, or phrases with semantic or structural cohesion.",0.02002362209534652
127770,"Adverbs or nouns indicating temporariness, recurrence, or economic intervention.",4.7839580369028205
127818,"Verbs indicating actions or states of change, often in a professional or formal context.",0.07752565772823748
127842,"Tokens indicating temporality, action, or transition, often tied to incomplete or ongoing states.",1.6276249314189761
127847,"Verbs or adjectives signifying action, ranking, placement, or prominence.",2.3665213982017446
127893,"Words related to passive states, processes, or systems, often in technical or descriptive contexts.",0.07294427775498812
127911,"Rare or specialized nouns, often related to actions, states, or events.",0.9008625886632031
127932,Words indicating transient or dynamic states or actions.,1.648866092628173
127937,"Abstract nouns related to discovery, transformation, or notable intellectual or emotional insights.",0.5914749028640679
127984,"Tokens describing subtle or precise actions, states, or conversational nuances.",0.09548144262146767
128037,"Verbs conveying evidence or demonstration, often preceding ""that"" in explanatory or reporting contexts.",0.029834829367931675
128130,"Technical or procedural terms related to monitoring, tracking, or development processes.",0.565907060371189
128185,"Tokens related to specific actions, objects, or concepts in structured or professional contexts.",0.049734729805513134
128476,"Tokens conveying informal tone or conversational context, often involving humor, acknowledgment, or casual suggestions.",0.008714703587773398
128482,Single lowercase letters within abbreviations or technical contexts.,0.002248704260062162
128521,"Tokens representing actions or states of inquiry or identification, often linked to pointing or questioning.",0.1712331877267946
128528,"The token ""days"" when referring to a period of time in the context of progress or initiatives.",0.033530139588856
128583,"Rare, specific nouns or pronouns in contexts emphasizing unique or technical information.",0.004613389350366185
128648,"Words related to creation or progress, especially ""build"" and its variations.",0.3600764313489299
128667,Singular abstract nouns often used to categorize concepts or systems.,0.29958666675239753
128884,Suffixes or partial tokens in uncommon or specialized words.,0.01394793801561527
128949,"Tokens introducing explanations or expressing subjectivity, often in informal or reflective contexts.",0.17055610935174062
128952,"Words emphasizing distinctiveness or uniqueness in contexts of innovation, control, or personal effort.",6.962630625963946
129181,Technical or anatomical terms related to physical extensions or political contexts involving constituents.,55.79100115186622
129245,"Tokens introducing comparisons, examples, or equivalence, often linking clauses or ideas.",0.01086685090909276
129419,"Specialized abbreviations, archaic verb forms, and uncommon technical or formal terms.",0.0018408660793044038
129428,"Verbs or nouns signifying action, progress, or focus in contexts of achievement, movement, or specialized activities.",0.3960053096066388
129486,Tokens in parentheses or Roman numerals in formal or technical contexts.,4.624387271840224e-05
129591,"Words in proper nouns, years, measurements or unusual tokens with appended punctuation or formatting.",0.0029819629326153377
129620,"Tokens expressing verbal actions or decisions, especially ""say"" in contexts of speech or assertion.",0.21161310107225645
129661,"Tokens indicating significant states, roles, or turning points in narratives or descriptions.",0.3936428497501033
129704,"Tokens ending in ""ing"" or rare words indicating small amounts or subtle actions.",0.1939787574628141
